でんわする,To call,電話する,irr-verb,8,null,(～を)
うんてんする,To drive,運転する,irr-verb,8,null,(～を)
せんたくする,To do laundry,洗濯する,irr-verb,8,null,(～を)
そうじする,To clean,掃除する,irr-verb,8,null,(～を)
りょうりする,To cook,料理する,irr-verb,8,null,null
あさって,The day after tomorrow,null,noun,8,null,null
あめ,Rain,雨,noun,8,null,null
アンケート,Questionnaire,null,noun,8,null,null
カメラ,Camera,null,noun,8,null,null
カラオケ,Karaoke,null,noun,8,null,null
くうき,Air,空気,noun,8,null,null
けさ,This morning,今朝,noun,8,null,null
こくばん,Blackboard,黒板,noun,8,null,null
こんげつ,This Month,今月,noun,8,null,null
ざん業務ょう,Overtime work,残業,noun,8,null,null
しょくじ,Meal,食事,noun,8,null,null
ストレス,Stress,null,noun,8,null,null
だいがくせい,College student,大学生,noun,8,null,null
てんきよほう,Weather forecast,天気予報,noun,8,null,null
ところ,Place,所,noun,8,null,null
トマト,Tomato,null,noun,8,null,null
なつ,Summer,夏,noun,8,null,null
パーティー,Party,null,noun,8,null,null
バーベキュー,Barbecue,null,noun,8,null,null
はし,Chopsticks,null,noun,8,null,null
ふゆ,Winter,冬,noun,8,null,null
ホームステイ,Homestay / Living with a local family,null,noun,8,null,null
まいしゅう,Every week,毎週,noun,8,null,null
～がとくいです,is comfortable with . . . (a skill ),null,other,8,null,null
～がにてです,is uncomfortable with . . . (a skill ),null,other,8,null,null
～について,About . . . / Concerning . . .,null,other,8,null,null
～のあと,After . . .,～の後,other,8,null,null
いつも,Always,null,other,8,null,null
ううん,Uh-Uh / No,null,other,8,null,null
うん,Uh-Huh / Yes,null,other,8,null,null
かんぱい,Cheers! (a toast),乾杯,other,8,null,null
さいごに,Lastly,最後に,other,8,null,null
ざんねん（ですね）,That's too bad.,残念（ですね）,other,8,null,null
つぎに,Secondly,次に,other,8,null,null
まず,First of all,null,other,8,null,null
まだ　＋Negative,Not . . . yet,null,other,8,null,null
みんなで,All (of the people) together,null,other,8,null,null
じろじろみる,To stare (at . . .),じろじろ見る,ru-verb,8,null,(～を)
すてる,To throw away,捨てる,ru-verb,8,null,(～を)
はじめる,To begin,始める,ru-verb,8,null,(～を)
こたえる,To answer,答える,ru-verb,0,null,null
つかれている,To be tired,疲れている,ru-verb,0,null,null
あらう,To wash,洗う,u-verb,8,null,(～を)
いる,To need,null,u-verb,8,null,(～を)
きる,To cut,切る,u-verb,8,null,(～を)
もっていく,To take (a thing),持っていく,u-verb,8,null,(～を)
あめがふる,It rains,雨が降る,u-verb,8,null,null
おそくなる,To be late,遅くなる,u-verb,8,null,null
あたらしい,New,新しい,adjective,8,kanji,null
しんせん（な）,Fresh,新鮮（な）,adjective,8,kanji,null
えきいん,Station attendant,駅員,noun,8,kanji,null
かいいん,Member,会員,noun,8,kanji,null
かいしゃいん,Office Worker,会社員,noun,8,kanji,null
かじ,Fire,火事,noun,8,kanji,null
きゅうじつ,Holiday,休日,noun,8,kanji,null
くるま,Car,車,noun,8,kanji,null
くるまいす,Wheel chair,車いす,noun,8,kanji,null
げんごがく,Linguistics,言語学,noun,8,kanji,null
こと,Things / matters,事,noun,8,kanji,null
ことば,Word / Language,言葉,noun,8,kanji,null
さくしゃ,Author,作者,noun,8,kanji,null
さくひん,Artistic Piece,作品,noun,8,kanji,null
さくぶん,Composition,作文,noun,8,kanji,null
じかい,Next time,次回,noun,8,kanji,null
しかえし,Revenge,仕返し,noun,8,kanji,null
しごと,Job / Work / Occupation,仕事,noun,8,kanji,null
じじょ,Second Daughter,次女,noun,8,kanji,null
じてんしゃ,Bicycle,自転車,noun,8,kanji,null
しんかんせん,Bullet Train,新幹線,noun,8,kanji,null
しんぶん,Newspaper,新聞,noun,8,kanji,null
ちゅうしゃじょう,Parking lot,駐車場,noun,8,kanji,null
つぎ,Next,次,noun,8,kanji,null
てんいん,Store Clerk,店員,noun,8,kanji,null
でんき,Electricity,電気,noun,8,kanji,null
でんしじしょ,Electric Dictionary,電車辞書,noun,8,kanji,null
でんしゃ,Train,電車,noun,8,kanji,null
でんち,Battery,電池,noun,8,kanji,null
でんわ,Telephone,電話,noun,8,kanji,null
どくしょ,Reading books,読書,noun,8,kanji,null
なにか,Something,何か,noun,8,kanji,null
ふしぎ（な）,Mysterious,不思議（な）,noun,8,kanji,null
へんじ,Reply,返事,noun,8,kanji,null
ほうげん,Dialect,方言,noun,8,kanji,null
もくじ,Table of contents,目次,noun,8,kanji,null
やすみ,Holiday / Day off / Absence,休み,noun,8,kanji,null
よみもの,Reading matter,読み物,noun,8,kanji,null
らいげつ,Next month,来月,noun,8,kanji,null
なん／なに,What,何,other,8,kanji,null
なんじ,What time,何時,other,8,kanji,null
なんにん,How many people,何人,other,8,kanji,null
きく,To listen / To hear,聞く,u-verb,8,kanji,(～を)
つくる,To make,作る,u-verb,8,kanji,(～を)
よむ,To read,読む,u-verb,8,kanji,(～を)
いう,To say,言う,u-verb,8,kanji,null
おもいだす,To recall / To remember,思い出す,u-verb,8,kanji,null
おもう,To think,思う,u-verb,8,kanji,null
きこえる,Can be heard,聞こえる,u-verb,8,kanji,null
つかえる,To serve / To work under,仕える,u-verb,8,kanji,null
やすむ,To be absent / To rest,休む,u-verb,8,kanji,null
あおい,Blue,青い,adjective,9,null,null
あかい,Red,赤い,adjective,9,null,null
いじわる（な）,Mean-spirited,意地悪（な）,adjective,9,null,null
いろいろ（な）,Various,色々（な）,adjective,9,null,null
きいろい,Yellow,黄色い,adjective,9,null,null
きんいろ,Gold,金色,adjective,9,null,null
ぎんいろ,Silver,銀色,adjective,9,null,null
グリーン,Green,null,adjective,9,null,null
くるい,Black,黒い,adjective,9,null,null
グレー,Gray,null,adjective,9,null,null
ゴールド,Gold,null,adjective,9,null,null
さびしい,Lonely,寂しい,adjective,9,null,null
シルバー,Silver,null,adjective,9,null,null
ちゃいろい,Brown,茶色い,adjective,9,null,null
はいいろ,Gray,灰色,adjective,9,null,null
ピンク,Pink,null,adjective,9,null,null
みずいろ,Light Blue,水色,adjective,9,null,null
みどり,Green,緑,adjective,9,null,null
むらさき,Purple,紫,adjective,9,null,null
わかい,Young,若い,adjective,9,null,null
(Explanation)～から、(Situation),Explain a situation in one sentence,null,grammar,9,null,null
ほんをよんでいるがくせい,Qualifying nouns with verbs and adjectives,null,grammar,9,null,null
まだ～ていません,Express something you have not yet done,null,grammar,9,null,null
もう～ていました,Express something you have already done,null,grammar,9,null,null
よむ➞よまなかった,Past-tense short form (Negative),null,grammar,9,null,null
よむ➞よんだ,Past-tense short form (affirmative),null,grammar,9,null,null
うんどうする,To do physical exercises,運動する,irr-verb,9,null,null
おんないする,To show someone around,null,irr-verb,9,null,null
さんぽする,To take a walk,散歩する,irr-verb,9,null,null
はなしをする,To have a talk,話す,irr-verb,9,null,null
あかいかばん,Red Bag,赤いかばん,noun,9,null,null
いいこ,Good Child,いい子,noun,9,null,null
いつつ,Five,五つ,noun,9,null,null
いろ,Color,色,noun,9,null,null
おべんとう,Boxed lunch,お弁当,noun,9,null,null
かぶき,Kabuki / Traditional Japanese theatrical art,歌舞伎,noun,9,null,null
ギター,Guitar,null,noun,9,null,null
きもの,Kimono / Japanese traditional dress,null,noun,9,null,null
くすり,Medicine,薬,noun,9,null,null
ここのつ,Nine,九つ,noun,9,null,null
ごちそう,Excellent food,null,noun,9,null,null
コンサート,Concert,null,noun,9,null,null
こんど,Near future,今度,noun,9,null,null
さくぶん,essay / composition,作文,noun,9,null,null
しけん,Exam,試験,noun,9,null,null
スキー,Ski,null,noun,9,null,null
せんげつ,Last month,先月,noun,9,null,null
たんご,Word / vocabulary,単語,noun,9,null,null
とお,Ten,十,noun,9,null,null
ななつ,Seven,七つ,noun,9,null,null
にっき,Diary,日記,noun,0,null,null
ピアノ,Piano,null,noun,9,null,null
ピザ,Pizza,null,noun,9,null,null
ひとつ,One,一つ,noun,9,null,null
びょうき,Illness,病気,noun,9,null,null
ひる,Noon,昼,noun,9,null,null
ふたつ,Two,二つ,noun,9,null,null
ホストファミリー,Host Family,null,noun,9,null,null
みっつ,Three,三つ,noun,9,null,null
みどりのセーター,Green Sweater,緑のセーター,noun,9,null,null
みんな,All,null,noun,9,null,null
むっつ,Six,六つ,noun,9,null,null
やっつ,Eight,八つ,noun,9,null,null
よっつ,Four,よっつ,noun,9,null,null
りょう,Dormitory,null,noun,9,null,null
（お）たんじょうびおめでとう,Happy Birthday,null,other,9,null,null
～おめでとう（ございます）,Congratulations on . . .,null,other,9,null,null
～から,From . . .,null,other,9,null,null
あかがいちばんすきです,I like red the best,赤がいちばん好きです,other,9,null,null
いろいろおせわになりました,Thank you for everything,null,other,9,null,null
おあいできるのをたのしみにしています,I am looking forward to seeing you,お会いできるのを楽しみにしております。,other,9,null,null
かおがあおいですね,You look pale,顔が青いですね,other,9,null,null
からだにきをつけてください,Please take care of yourself,体に気をつけてください,other,9,null,null
グリーンのセーター,Green Sweater,null,other,9,null,null
しろくろのしゃしん,Black and white picture,白黒の写真,other,9,null,null
ぜひ,By all means,是非,other,9,null,null
そして,and then,null,other,9,null,null
ところで,By the way,null,other,9,null,null
メアリーさんはきんぱつです,Mary has blonde hair,メアリーさんは金髪です,other,9,null,null
もう,Already,null,other,9,null,null
でる,To appear / To attend,出る,ru-verb,9,null,(～に)
おぼえる,To memorize,覚える,ru-verb,9,null,(～を)
でる,To exit,出る,ru-verb,9,null,(～を)
おわる,(Something) ends,終わる,u-verb,9,null,(～が)
はじまる,(Something) begins,始まる,u-verb,9,null,(～が)
ひく,To play ( a string instrument or piano),弾く,u-verb,9,null,(～が)
(Person)(に)(thing)(に)　もらう,To receive (something) from (person),null,u-verb,9,null,null
おどる,To dance,踊る,u-verb,9,null,null
くすりをのむ,To take medicine,薬を飲む,u-verb,9,null,null
にんきがある,To be popular,人気がある,u-verb,9,null,(～が)
しろい,White,白い,adjective,9,kanji,null
ふるい,Old (for things),古い,adjective,9,kanji,null
ゆうめい（な）,Famous,有名（な）,adjective,9,kanji,null
くる,To come,来る,irr-verb,9,kanji,(Destination)(に／へ)
きます,To come,来ます,irr-verb,9,kanji,null
こない,Not to come,来ない,irr-verb,9,kanji,null
あいだ,Between,間,noun,9,kanji,null
あめ,Rain,雨,noun,9,kanji,null
いえ,House,家,noun,9,kanji,null
いっしゅかん,One Week,一週間,noun,9,kanji,null
うき,Rainy,雨,noun,9,kanji,null
うち,House / Home,家,noun,9,kanji,null
かいわ,Conversation,会話,noun,9,kanji,null
かぞく,Family,家族,noun,9,kanji,null
かない,My wife,家内,noun,9,kanji,null
きょうかしょ,Textbook,教科書,noun,9,kanji,null
きょねん,Last year,去年,noun,9,kanji,null
ごぜんちゅう,In the morning,午前中,noun,9,kanji,null
こだい,Ancient times,古代,noun,9,kanji,null
さっか,Author,作家,noun,9,kanji,null
じかん,Time,時間,noun,9,kanji,null
じしょ,Dictionary,辞書,noun,9,kanji,null
しめい,Full name,氏名,noun,9,kanji,null
しょうご,Noon,正午,noun,9,kanji,null
しょうじょ,Girl,少女,noun,9,kanji,null
しょうねん,Boy,少年,noun,9,kanji,null
しりあい,Acquaintance,知り合い,noun,9,kanji,null
しろ,White color,白,noun,9,kanji,null
しんゆう,Best Friend,親友,noun,9,kanji,null
ちじん,Acquaintance,知人,noun,9,kanji,null
ちめい,Place name,地名,noun,9,kanji,null
つゆ,Rainy Season,雨期,noun,9,kanji,null
でんわ,Telephone,電話,noun,9,kanji,null
としょかん,Library,図書館,noun,9,kanji,null
ともだち,Friend,友だち,noun,9,kanji,null
なまえ,Name,名前,noun,9,kanji,null
にじかん,Two hours,二時間,noun,9,kanji,null
にんげん,Human Being,人間,noun,9,kanji,null
はくし,Blank sheet,白紙,noun,9,kanji,null
はくちょう,Swan,白鳥,noun,9,kanji,null
はなし,Talk / Story,話,noun,9,kanji,null
まえ,Before / Front,前,noun,9,kanji,null
まえうり,Advance sale,前売り,noun,9,kanji,null
めいし,Name card,名刺,noun,9,kanji,null
ゆうじょう,Friendship,友情,noun,9,kanji,null
ゆうじん,Friend,友人,noun,9,kanji,null
らいしゅう,Next week,来週,noun,9,kanji,null
らいにち,Visit to Japan,来日,noun,9,kanji,null
うしろ,Back (of) / Behind (of),後ろ,other,9,kanji,(～の)
～のあと,After . . .,～の後,other,9,kanji,null
あとで,Later on,後で,other,9,kanji,null
ごご,P.M. / In the afternoon,午後,other,9,kanji,null
ごぜん,A.M.,午前,other,9,kanji,null
さいごに,Lastly,最後に,other,9,kanji,null
しょうしょう,a little,少々,other,9,kanji,null
すくない,Few,少ない,other,9,kanji,null
すこし,a Little,少し,other,9,kanji,null
ちゅうこ,Secondhand,中古,other,9,kanji,null
はなす,To speak / To talk,話す,u-verb,9,kanji,(Language)(を／で)
かく,To write,書く,u-verb,9,kanji,null
しる,To know,知る,u-verb,9,kanji,null
あたたかい,Warm,暖かい,adjective,10,null,null
おそい,Slow / Late,遅い,adjective,10,null,null
かんたん（な）,Easy / Simple,簡単（な）,adjective,10,null,null
すずしい,Cool (Weather),涼しい,adjective,10,null,null
つめたい,Cold (Things / People),冷たい,adjective,10,null,null
ねむい,Sleepy,眠い,adjective,10,null,null
（Adjective)＋なる,To become (adjective),null,grammar,10,null,null
（Collection of items)のなかでAがいちばん（Property),Among (a collection of items) A is the most (property),null,grammar,10,null,null
（どこ／だれ／なに）か,Somewhere / Someone / Something,null,grammar,10,null,null
（どこ／だれ／なに）も,Not anywhere / Not anyone / Not anything,null,grammar,10,null,null
～つもりだ,I intend to do . . .,null,grammar,10,null,null
AとBと（どしら／ぢっち）のほうが（Property)ですか,Asking for another person's opinion on two things,null,grammar,10,null,null
AのほうがBより（Property),A is more (Property) then B / Comparing 2 items,null,grammar,10,null,null
(Adjective)　の,that (adjective) one || that red one,null,grammar,10,null,null
で,Describe the means of transportation and the instruments you use,null,grammar,10,null,null
ねんしゅうする,To practice,練習する,irr-verb,10,null,(～を)
りょこうする,To travel,旅行する,irr-verb,10,null,null
～ばんせん,Track number . . .,～番線,noun,10,null,null
あき,Fall,秋,noun,10,null,null
あさ,Morning,朝,noun,10,null,null
いいこと,Good deed,null,noun,10,null,null
いしゃ,Doctor,医者,noun,10,null,null
いちごうしゃ,Car No. 1 (At the station),一号車,noun,10,null,null
いちばんうしろ,Last car / Tail end (At the station),いちばん後ろ,noun,10,null,null
いちばんまえ,First car / Front end (At the station),いちばん前,noun,10,null,null
いりぐち,Entrance (At the station),入り口／入口,noun,10,null,null
えき,Station,駅,noun,10,null,null
おうふく,Round Trip (At the station),往復,noun,10,null,null
おもち,rice cake,null,noun,10,null,null
かいさつ,Gate,改札,noun,10,null,null
かいすうけん,Coupons,回数券,noun,10,null,null
かいだん,Stairs (At the station),階段,noun,10,null,null
かお,Face,顔,noun,10,null,null
がくわり,Student discount,学割,noun,10,null,null
かさ,Bamboo hat,null,noun,10,null,null
かたみち,One way (At the station),片道ｓ,noun,10,null,null
かなしい,Sad,null,noun,10,null,null
きせつ,Season,季節,noun,10,null,null
きっぷうりば,Ticket vending Area,切符売り場,noun,10,null,null
きゅうこう,Express,急行,noun,10,null,null
ぎゅうにゅう,Milk,牛乳,noun,10,null,null
きんえんしゃ,Nonsmoking car (At the station),禁煙車,noun,10,null,null
クリスマス,Christmas,null,noun,10,null,null
クレジットカード,Credit card,null,noun,10,null,null
ケーキ,Cake,null,noun,10,null,null
こえ,voice,声,noun,10,null,null
ことや,Barber's,床屋,noun,10,null,null
サッカー,Soccer,null,noun,10,null,null
しあわせ（な）,Happy,null,noun,10,null,null
じぞう／おじぞうさん,Guardian Deity of children,null,noun,10,null,null
していせき,Reserved Seat,指定席,noun,10,null,null
じぱつ,Departing second (At the station),自発,noun,10,null,null
シャツ,Shirt,null,noun,10,null,null
じゆうせき,General Admission seat (At the station),自由席,noun,10,null,null
しゅうてん,Last train (At the station),しゅうてん,noun,10,null,null
じょうしゃけん,(boarding) ticket,乗車券,noun,10,null,null
しんかんせん,Shinkansen / Bullet Train,新幹線,noun,10,null,null
すし,Sushi,null,noun,10,null,null
せいかつ,Life / Living,生活,noun,10,null,null
せかい,World,世界,noun,10,null,null
たんじょうび,Birthday,誕生日,noun,10,null,null
ちかてつ,Subway,地下鉄,noun,10,null,null
ディーワーリ,Diwali,null,noun,10,null,null
ていきけん,Commuter's pass,定期券,noun,10,null,null
でぐち,Exit (At the station),出口,noun,10,null,null
てぶくろ,Gloves,手袋,noun,10,null,null
てんぷら,Tempura,天ぷら,noun,10,null,null
と,Door,戸,noun,0,null,null
とっきゅう,Super Express,特急,noun,10,null,null
ねん,Year,年,noun,10,null,null
のりかえ,Transfer,乗り換え,noun,10,null,null
ばいてん,Shop / Stand,売店,noun,10,null,null
ハヌカー,Chanukkah,null,noun,10,null,null
はる,Spring,春,noun,10,null,null
バレンタインデー,St. Valentine's Day,null,noun,10,null,null
ハロウィーン,Halloween,null,noun,10,null,null
パンツ,Pants,null,noun,10,null,null
びっくりする,To be surprised,null,irr-verb,10,null,null
びょういん,Beauty Parlor,美容院,noun,10,null,null
びん,Flight,便,noun,10,null,null
ふつう,Local,普通,noun,10,null,null
ふね,Ship / Boat,船,noun,10,null,null
ホーム,Platform,null,noun,10,null,null
やきゅう,Baseball,野球,noun,10,null,null
やまみち,Mountain road,山道,noun,10,null,null
ゆうめいじん,Celebrity,有名人,noun,10,null,null
よやく,Reservation,予約,noun,10,null,null
らいがっき,Next semester,来学期,noun,10,null,null
ラマダン,Ramadan,null,noun,10,null,null
りんご,Apple,null,noun,10,null,null
～いき,Bound for . . .,～行き,other,10,null,null
～か～,or,null,other,10,null,null
～かげつ,for . . . months,～か月,other,10,null,null
～ご,in . . . times / after . . .,～後,other,10,null,null
～しゅうかん,for . . . weeks,～週間,other,10,null,null
～で,by (means of transportation) / with (a tool),null,other,10,null,null
～ねん,. . . Years,～年,other,10,null,null
～ほうめん,Serving . . . areas,～方面,other,10,null,null
あるいて,On foot,歩いて,other,10,null,null
いちばん,Best,一番,other,10,null,null
がくわりがつかえますか,Can I get a student discount (At the station),学割が使えますか,other,10,null,null
かまくらいきのでんしゃはどれですか。。。にばんせんです,Which one is the train bound for kamakura? ... Track number two. (At the station),鎌倉行きの電車はどれですか。。。にばんせんです,other,10,null,null
このごろ,these days,null,other,10,null,null
このでんしゃはあきはばらにとまりますか,Does this train stop at Akihabara? (At the station),この電車は秋葉原にとまりますか,other,10,null,null
しゅうでんはなんじですか,What time is the last train? (At the station),終電は何時ですか,other,10,null,null
せんぱつ,Departing First (At the station),先発,other,10,null,null
つぎは～,Next (stop)、 . . .,次は～,other,10,null,null
つぎは～にとまります,Next (we'll stop at) (At the station),次は～に止まります,other,10,null,null
でんしゃがまいります,A train is arriving (At the station),電車が参ります,other,10,null,null
ドアがしまります。ごちゅういください,The doors are closing. Please be careful. (At the station),ドアが閉まります。ご注意ください,other,10,null,null
とうきょうまでのしていせきをいちまいおねがいします,One reserved ticket to Tokyo please. (At the station),東京までの指定席を一枚お願いします,other,10,null,null
どうやって,How / By what means,null,other,10,null,null
どちら,Which,null,other,10,null,null
どっち,Which,null,other,10,null,null
どのぐらい,How much / How long,null,other,10,null,null
はやく,(do something) early / Fast,早く／速く,other,10,null,null
まもなくはっしゃします,We will be Leaving soon (At the station),まもなく発車します,other,10,null,null
むかしむかし,Once upon a time,昔々,other,10,null,null
きめる,To decide,決める,ru-verb,10,null,(～を)
かぶせる,To put (a hat) on a (person)'s head,null,ru-verb,10,null,null
とまる,To stay ( at a hotel、 etc.),泊まる,u-verb,10,null,(～に)
はらう,To pay,払う,u-verb,10,null,(～を)
かかる,To take (amount of time / money),null,u-verb,10,null,null
とる,To take off,null,u-verb,10,null,null
なる,To become,null,u-verb,10,null,null
ながい,Long,長い,adjective,10,kanji,null
もってくる,To bring (a thing),持ってくる,irr-verb,10,kanji,(～を)
いじゅうする,To immigrate,移住する,irr-verb,10,kanji,null
おかねもち,Rich person,お金持ち,noun,10,kanji,null
おしょうがつ,New Year,お正月,noun,10,kanji,null
かいもの,Shopping,買い物,noun,10,kanji,null
きたやまちょう,Kitayama Town,北山町,noun,10,kanji,null
きもち,Feeling,気持ち,noun,10,kanji,null
けさ,This morning,今朝,noun,10,kanji,null
こくりつだいがく,National university,国立大学,noun,10,kanji,null
ことし,This year,今年,noun,10,kanji,null
こんや,tonight,今夜,noun,10,kanji,null
さんねんせい,Third-year student,三年生,noun,10,kanji,null
じてんしゃ,Bicycle,自転車,noun,10,kanji,null
じどうしゃ,Automobile,自動車,noun,10,kanji,null
じどうはんばいき,Vending Machine,自動販売機,noun,10,kanji,null
じぶん,Oneself,自分,noun,10,kanji,null
しゃちょう,Company President,社長,noun,10,kanji,null
じゆう,Freedom,自由,noun,10,kanji,null
じゅうしょ,Address,住所,noun,10,kanji,null
じゅうどう,Judo,柔道,noun,10,kanji,null
しょうご,Noon,正午,noun,10,kanji,null
しょじひん,Belongings,所持品,noun,10,kanji,null
しょどう,Calligraphy,書道,noun,10,kanji,null
しりつこうこう,Private high school,私立高校,noun,10,kanji,null
しんせつ,New snow,新雪,noun,10,kanji,null
ちょうしょく,Breakfast,朝食,noun,10,kanji,null
ちょうちょう,Mayor of a town,町長,noun,10,kanji,null
ちょうなん,The eldest son,長男,noun,10,kanji,null
とし,Year,年,noun,10,kanji,null
ばいてん,Stand / Stall,売店,noun,10,kanji,null
ばいばい,Selling and Buying,売買,noun,10,kanji,null
ほっかいどう,Hokkaido,北海道,noun,10,kanji,null
まいあさ,Every morning,毎朝,noun,10,kanji,null
まち,Town,町,noun,10,kanji,null
みち,Way / Road,道,noun,10,kanji,null
ゆき,Snow,雪,noun,10,kanji,null
ゆきだるま,snowman,雪だるま,noun,10,kanji,null
よあけ,Dawn,夜明け,noun,10,kanji,null
よなか,Middle of night,夜中,noun,10,kanji,null
よる,Night,夜,noun,10,kanji,null
らいねん,Next Year,来年,noun,10,kanji,null
ただしい,Right (correct),正しい,Other,10,kanji,null
うる,To sell,売る,u-verb,10,kanji,null
かう,To buy,買う,u-verb,10,kanji,null
すむ／～にすんでいます,To live,住む,u-verb,10,kanji,null
たつ,To stand up,立つ,u-verb,10,kanji,null
もつ,To hold,持つ,u-verb,10,kanji,null
～ことがある,Describe that you did something or something happened in earlier times,null,grammar,11,null,null
～たい,Describe your hope / aspiration,null,grammar,11,null,null
～たり～たりする,Mention activities / events just as examples and in no set order,null,grammar,11,null,null
NounA　や　NounB,Connects two nouns、suggesting that the things referred to are proposed as examples and not citing an exhaustive list,null,grammar,11,null,null
ちこくする,To be late ( for an appointment),遅刻する,irr-verb,11,null,(～に)
しょうかいする,To introduce,紹介する,irr-verb,11,null,(Person)(に)(Person)(を)
りゅうがくする,To study abroad,留学する,irr-verb,11,null,(Place)(に)
けんかする,To have a fight / To quarrel,null,irr-verb,11,null,null
ダイエットする,To go on a diet,null,irr-verb,11,null,null
～ぎょうめ,Line Number . . .,～行目,noun,11,null,null
～ばん,Number . . .,～番,noun,11,null,null
～ページ,Page number . . .,null,noun,11,null,null
アウトドア,Outdoor activities,null,noun,11,null,null
いみ,Meaning,意味,noun,11,null,null
うちゅうひこうし,Astronaut,宇宙飛行士,noun,11,null,null
オーストラリア,Australia,null,noun,11,null,null
おかし,Snacks / Sweets,お菓子,noun,11,null,null
おしょうがつ,New Year,お正月,noun,11,null,null
おとこ,Man,男,noun,11,null,null
おとこのこ,Boy,男の子,noun,11,null,null
おへんじ,Reply,お返事,noun,0,null,null
おまつり,Festival,おまつり,noun,11,null,null
おもちゃ,Toy,null,noun,11,null,null
おんせん,Spa / Hot spring,温泉,noun,11,null,null
おんな,Woman,女,noun,11,null,null
おんなのこ,Girl,女の子,noun,11,null,null
がいこく,Foreign Country,外国,noun,11,null,null
かたいいいかた,Bookish expression,かたい言い方,noun,11,null,null
かっこ,Parenthesis,null,noun,11,null,null
かのじょ,Girlfriend / She,彼女,noun,11,null,null
かわ,River,川,noun,11,null,null
かんごし,Nurse,看護師,noun,11,null,null
キャンプ,Camp,null,noun,11,null,null
くだけたいいかた,Colloquial expression,くだけた言い方,noun,11,null,null
けいさつかん,Police Officer,警察官,noun,11,null,null
こたえ,Answer,答,noun,11,null,null
こちら,This person (polite),null,noun,11,null,null
こと,Things / matters,事,noun,11,null,null
こんがっき,This semester,今学期,noun,11,null,null
さっか,Writer,作家,noun,11,null,null
しつもん,Question,質問,noun,11,null,null
しめきり,Deadline,null,noun,11,null,null
ジャーナリスト,Journalist,null,noun,11,null,null
しゃちょう,President of a company,社長,noun,11,null,null
しゅうらい,Future,将来,noun,11,null,null
じゅぎょう,Class,授業,noun,11,null,null
しゅくだい,Homework,宿題,noun,11,null,null
しゅみ,Hobby,趣味,noun,11,null,null
しょうぼうし,Firefighter,消防士,noun,11,null,null
じょゆう,Actress,女優,noun,11,null,null
じんじゃ,Shrine,神社,noun,11,null,null
だいとうりょう,President of a country,大統領,noun,11,null,null
つり,Fishing,null,noun,11,null,null
ていねいないいかた,Polite expression,ていねいな言い方,noun,11,null,null
ドライブ,Drive,null,noun,11,null,null
はいゆう,Actor / Actress,俳優,noun,11,null,null
ばつ,Wrong,null,noun,11,null,null
はつおん,Pronunciation,発音,noun,11,null,null
バンド,Band,null,noun,11,null,null
ビール,Beer,null,noun,11,null,null
びじゅつかん,Art Museum,美術館,noun,11,null,null
ひょうじゅんご,Standard Japanese,標準語,noun,11,null,null
ふたりずつ,Two people each,二人ずつ,noun,11,null,null
ぶんか,Culture,文化,noun,11,null,null
ぶんぽう,Grammar,文法,noun,11,null,null
ほうげん,Dialect,方言,noun,11,null,null
ホストファミリー,Host Family,null,noun,11,null,null
まる,Correct,null,noun,11,null,null
まんがか,Cartoonist,漫画家,noun,11,null,null
みずうみ,Lake,湖,noun,11,null,null
やきゅうせんしゃ,Baseball Player,野球選手,noun,11,null,null
やま,Mountain,山,noun,11,null,null
ゆめ,Dream,夢,noun,11,null,null
ルーメート,Roommate,null,noun,11,null,null
れい,Example,例,noun,11,null,null
れんしゅう,Exercise,練習,noun,11,null,null
あと,After ( an event),後,other,11,null,(Event)(の)
しゅっしん,Coming from,出身,other,11,null,(Place)(の)
～だけ,just . . . / only . . .,null,other,11,null,null
～てん,. . . points,～点,other,11,null,null
～ぼしゅう,Looking for . . .,～募集,other,0,null,null
おなじです,Same thing,同じです,other,11,null,null
きょうかしょうをとじてください,Close the textbook,教科書を閉じてください,other,11,null,null
きょうはこれでおわります,That's it for today,今日はこれで終わります,other,11,null,null
これから,From now on,null,other,11,null,null
しゅくだいをだしてください,Hand in the homework,宿題を出してください,other,11,null,null
そして,and then,null,other,11,null,null
だいたいおなじです,More or less the same,だいたい同じです,other,11,null,null
たとえば,for example,null,other,11,null,null
だめです,No good,null,other,11,null,null
ちょっとちがいます,A little diffrerent,ちょっと違います,other,11,null,null
つかえません,Can't use it,使えません,other,11,null,null
てをあげてください,Raise your hand,手をあげてください,other,11,null,null
どちらでもいいです,Both are fine,null,other,11,null,null
となりのひとにきいてください,Ask the person sitting next to you,となりの人に聞いてください,other,11,null,null
ひさしぶり,it has been a long time,久しぶり,other,11,null,null
ほかに,anything else,null,other,11,null,null
まあまあ,okay / so-so,null,other,11,null,null
もっと,more,null,other,11,null,null
やめてください,Please stop,null,other,11,null,null
よんできてください,Read it before coming to class,読んできてください,other,11,null,null
やめる,To quit,null,ru-verb,11,null,(～を)
つかれる,To get tired,疲れる,ru-verb,11,null,null
かう,To own (a pet),飼う,u-verb,11,null,(～を)
サボる,To cut (classes),null,u-verb,11,null,(～を)
とる,To take (a class) / To get (a grade),取る,u-verb,11,null,(～を)
のぼる,To climb,登る,u-verb,11,null,(Place)(に)
うそをつく,To tell a lie,null,u-verb,11,null,null
おなかがすく,To become hungry,null,u-verb,11,null,null
